id,title,slug,format,category,topicTags,contributors,url,canonicalUrl,externalUrl,publishedOn,publishedTs,ageDays,freshnessBucket,imageUrl,thumbnailUrl,headerImageUrl,summary,sourceCsv,sourceCollectionId
c7-blog:turn-manual-data-gathering-into-strategic-intelligence-with-immersive-one,Turn Manual Data Gathering into Strategic Intelligence with Immersive One,turn-manual-data-gathering-into-strategic-intelligence-with-immersive-one,c7-blog,platform-release,,amy-millard,https://www.immersivelabs.com/resources/c7-blog/turn-manual-data-gathering-into-strategic-intelligence-with-immersive-one/,https://www.immersivelabs.com/resources/c7-blog/turn-manual-data-gathering-into-strategic-intelligence-with-immersive-one/,,2025-12-18T00:00:00.000Z,1766016000000,66,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6944295b40dedb85b5b1da72_Data%20Explorer%20560%20x%20315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6944295b40dedb85b5b1da72_Data%20Explorer%20560%20x%20315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69442957fff3b6cd759443ed_Data%20Explorer%201920%20x%201080.webp,Transform manual reporting into strategic insights. Discover how Immersive One's new Data Explorer features streamline resilience tracking and prove ROI.,678a13476d0a697e355dec29-691c8c70de6fc418c5b5260a-2026-02-21T07-29-44-892Z.csv,691c8c70de6fc418c5b5260a
blog-post:are-you-training-for-a-fight-thats-already-over,Are You Training for a Fight That’s Already Over?,are-you-training-for-a-fight-thats-already-over,blog-post,cyber-resilience,cyber-resilience-strategy,ben-mccarthy,https://www.immersivelabs.com/resources/c7-blog/are-you-training-for-a-fight-thats-already-over/,https://www.immersivelabs.com/resources/c7-blog/are-you-training-for-a-fight-thats-already-over/,,2025-12-17T00:00:00.000Z,1765929600000,67,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69428340f9c97e64e0c9da45_Landing%20Page%20-560%20x%20315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69428340f9c97e64e0c9da45_Landing%20Page%20-560%20x%20315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69428337ba351880a34a1e4b_Landing%20Page%20-%201920x1080.webp,Stop practicing for yesterday’s threats. The 2025 Cyber Workforce Benchmark Report reveals a dangerous fixation on legacy threats over AI and post-exploitation risks.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
c7-blog:beyond-content-creation-evolve-your-defense-with-lab-builder-ai-assistant-2-0,Beyond Content Creation: Evolve Your Defense with Lab Builder AI Assistant 2.0,beyond-content-creation-evolve-your-defense-with-lab-builder-ai-assistant-2-0,c7-blog,labs-and-exercises,,matt-parven,https://www.immersivelabs.com/resources/c7-blog/beyond-content-creation-evolve-your-defense-with-lab-builder-ai-assistant-2-0/,https://www.immersivelabs.com/resources/c7-blog/beyond-content-creation-evolve-your-defense-with-lab-builder-ai-assistant-2-0/,,2025-12-17T00:00:00.000Z,1765929600000,67,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69442ab88db5f79a95f22055_AI%20Lab%20Builder%202.0%20560%20x%20315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69442ab88db5f79a95f22055_AI%20Lab%20Builder%202.0%20560%20x%20315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69442ab557d86dcfc0f1ca20_AI%20Lab%20Builder%202.0%201920%20x%201080.webp,Lab Builder AI Assistant 2.0 is here. Turn static exercises into living labs and operationalize threat intel instantly on Immersive One.,678a13476d0a697e355dec29-691c8c70de6fc418c5b5260a-2026-02-21T07-29-44-892Z.csv,691c8c70de6fc418c5b5260a
blog-post:immersive-and-right-hand-forge-strategic-partnership-to-defeat-ai-powered-cyber-threats,Immersive and Right-Hand Forge Strategic Partnership to Defeat AI-Powered Cyber Threats,immersive-and-right-hand-forge-strategic-partnership-to-defeat-ai-powered-cyber-threats,blog-post,cyber-resilience,cyber-resilience-strategy,karl-hoffmann,https://www.immersivelabs.com/resources/c7-blog/immersive-and-right-hand-forge-strategic-partnership-to-defeat-ai-powered-cyber-threats/,https://www.immersivelabs.com/resources/c7-blog/immersive-and-right-hand-forge-strategic-partnership-to-defeat-ai-powered-cyber-threats/,,2025-12-11T00:00:00.000Z,1765411200000,73,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693aa82c612ab9a18eaa2a97_Landing%20Page%20-%20560%20x%20315%20thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693aa82c612ab9a18eaa2a97_Landing%20Page%20-%20560%20x%20315%20thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693aa8319a0ac03f18bc502b_Landing%20Page%20-%201920x1080%20Header.png,"Immersive and Right-Hand partner to transform Human Risk Management. Move beyond generic training to AI-driven, verifiable cyber resilience.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
c7-blog:from-ai-adoption-pressure-to-verifiable-defense-introducing-immersive-ones-secure-ai-capability,From AI Adoption Pressure to Verifiable Defense: Introducing Immersive One’s Secure AI Capability,from-ai-adoption-pressure-to-verifiable-defense-introducing-immersive-ones-secure-ai-capability,c7-blog,labs-and-exercises,,max-vetter,https://www.immersivelabs.com/resources/c7-blog/from-ai-adoption-pressure-to-verifiable-defense-introducing-immersive-ones-secure-ai-capability/,https://www.immersivelabs.com/resources/c7-blog/from-ai-adoption-pressure-to-verifiable-defense-introducing-immersive-ones-secure-ai-capability/,,2025-12-09T00:00:00.000Z,1765238400000,75,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693852165ad54026ac65787f_whats%20new%20-%20Lab%20%26%20Exercises%20%E2%80%94%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693852165ad54026ac65787f_whats%20new%20-%20Lab%20%26%20Exercises%20%E2%80%94%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69385220f9197ab2fb0f8664_whats%20new%20-%20Lab%20%26%20Exercises%20%E2%80%94%20Header%20Image.png,"Discover Immersive One’s Secure AI labs for OWASP LLMs, Claude Code, and Codex CLI to verify governance and defense.",678a13476d0a697e355dec29-691c8c70de6fc418c5b5260a-2026-02-21T07-29-44-892Z.csv,691c8c70de6fc418c5b5260a
webinar:mastercard-immersive-turn-cyber-threats-into-a-competitive-advantage,Mastercard & Immersive: Turn Cyber Threats into a Competitive Advantage - Register Now,mastercard-immersive-turn-cyber-threats-into-a-competitive-advantage,webinar,,,,https://info.immersivelabs.com/webinar-mastercard-immersive-turn-cyber-threats-into-a-competitive-advantage?trk=immersive-labs-website-webinar&utm_source=immersive-labs&utm_medium=website&utm_campaign=FY24-Q4-mastercard-competitive-advantage-webinar&utm_content=webinar,https://www.immersivelabs.com/resources/webinars/mastercard-immersive-turn-cyber-threats-into-a-competitive-advantage/,https://info.immersivelabs.com/webinar-mastercard-immersive-turn-cyber-threats-into-a-competitive-advantage?trk=immersive-labs-website-webinar&utm_source=immersive-labs&utm_medium=website&utm_campaign=FY24-Q4-mastercard-competitive-advantage-webinar&utm_content=webinar,2025-12-09T00:00:00.000Z,1765238400000,75,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6925778a6d413f63d39dddbb_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6925778a6d413f63d39dddbb_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69257791ae8556eb0e05eb78_Landing%20Page%20Image.webp,,Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
blog-post:move-past-blind-trust-in-ai-with-verifiable-proof-of-readiness-introducing-secure-ai-on-immersive-one,Move Past Blind Trust in AI with Verifiable Proof of Readiness: Introducing Secure AI on Immersive One,move-past-blind-trust-in-ai-with-verifiable-proof-of-readiness-introducing-secure-ai-on-immersive-one,blog-post,cyber-resilience,cyber-resilience-strategy,aniket-menon,https://www.immersivelabs.com/resources/c7-blog/move-past-blind-trust-in-ai-with-verifiable-proof-of-readiness-introducing-secure-ai-on-immersive-one/,https://www.immersivelabs.com/resources/c7-blog/move-past-blind-trust-in-ai-with-verifiable-proof-of-readiness-introducing-secure-ai-on-immersive-one/,,2025-12-09T00:00:00.000Z,1765238400000,75,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69385387ec18995b692685e2_Blog%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69385387ec18995b692685e2_Blog%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6938538b74b1494e7fd8e811_Blog%20Header.png,"Move past blind trust and Shadow AI. Discover Immersive One’s Secure AI capability and get verifiable proof of readiness for AI governance, secure coding, and compliance.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
c7-blog:patch-tuesday-december-2025---critical-microsoft-security-patches-released-for-privilege-escalation-and-remote-code-vulnerabilities,Patch Tuesday December 2025 - Critical Microsoft Security Patches Released For Privilege Escalation and Remote Code Vulnerabilities,patch-tuesday-december-2025---critical-microsoft-security-patches-released-for-privilege-escalation-and-remote-code-vulnerabilities,c7-blog,research,improving-cyber-resilience,kevin-breen,https://www.immersivelabs.com/resources/c7-blog/patch-tuesday-december-2025---critical-microsoft-security-patches-released-for-privilege-escalation-and-remote-code-vulnerabilities/,https://www.immersivelabs.com/resources/c7-blog/patch-tuesday-december-2025---critical-microsoft-security-patches-released-for-privilege-escalation-and-remote-code-vulnerabilities/,,2025-12-09T00:00:00.000Z,1765238400000,75,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0ced7c2f4b8ba5def33_6938765876a29fc38889ce06_PatchNewsday_Image2_Thumbnail.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0ced7c2f4b8ba5def33_6938765876a29fc38889ce06_PatchNewsday_Image2_Thumbnail.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0ced7c2f4b8ba5def38_6938765d8bddf3e566292579_PatchNewsday_Image2_Header.jpeg,Microsoft releases security patches for vulnerabilities in its products on the second Tuesday of each month. Immersive’s Container 7 Research Team reviews these patch notes for the standout vulnerabilities you need to know about.,Immersive - C7 Blogs - 6911bd569ce807ce6a2b9b4c.csv,6911bd569ce807ce6a2b9b4c
c7-blog:from-global-mandate-to-local-impact-unlock-cyber-readiness-in-quebec-and-beyond-leveraging-immersive-one,"From Global Mandate to Local Impact: Unlock Cyber Readiness in Quebec and Beyond, Leveraging Immersive One",from-global-mandate-to-local-impact-unlock-cyber-readiness-in-quebec-and-beyond-leveraging-immersive-one,c7-blog,platform-release,,luke-williams,https://www.immersivelabs.com/resources/c7-blog/from-global-mandate-to-local-impact-unlock-cyber-readiness-in-quebec-and-beyond-leveraging-immersive-one/,https://www.immersivelabs.com/resources/c7-blog/from-global-mandate-to-local-impact-unlock-cyber-readiness-in-quebec-and-beyond-leveraging-immersive-one/,,2025-12-05T00:00:00.000Z,1764892800000,79,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6932fbc56050f96aa184d872_Whats%20New%20%E2%80%94%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6932fbc56050f96aa184d872_Whats%20New%20%E2%80%94%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6932fbc21d1e76e274e83c2e_Whats%20New%20%E2%80%94%20Header%20Image.png,"Immersive One now supports French Canadian. Remove language barriers, meet regulations, and prove cyber readiness across your global workforce. Category Tag: Cyber Resilience",678a13476d0a697e355dec29-691c8c70de6fc418c5b5260a-2026-02-21T07-29-44-892Z.csv,691c8c70de6fc418c5b5260a
blog-post:the-confidence-illusion-what-our-2025-benchmark-report-reveals-about-true-readiness,The Confidence Illusion: What Our 2025 Benchmark Report Reveals About True Readiness,the-confidence-illusion-what-our-2025-benchmark-report-reveals-about-true-readiness,blog-post,cyber-resilience,cyber-resilience-strategy,daniel-potter,https://www.immersivelabs.com/resources/c7-blog/the-confidence-illusion-what-our-2025-benchmark-report-reveals-about-true-readiness/,https://www.immersivelabs.com/resources/c7-blog/the-confidence-illusion-what-our-2025-benchmark-report-reveals-about-true-readiness/,,2025-12-04T00:00:00.000Z,1764806400000,80,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6931b85bd66b96b5e96b55bd_Landing%20Page%20-%20560%20x%20315%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6931b85bd66b96b5e96b55bd_Landing%20Page%20-%20560%20x%20315%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6931b85ebe7ec7928029da64_Landing%20Page%20-%201920x1080%20Header.png,Our 2025 Benchmark Report reveals a critical gap between cyber confidence and reality. Learn why tabletop exercises fail to prove true resilience and how to fix it.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
webinar:experimente-una-cibercrisis-en-vivo,Experimente una Cibercrisis en Vivo,experimente-una-cibercrisis-en-vivo,webinar,,,,https://info.immersivelabs.com/crisis-sim-experimente-una-cibercrisis-en-vivo,https://www.immersivelabs.com/resources/webinars/experimente-una-cibercrisis-en-vivo/,https://info.immersivelabs.com/crisis-sim-experimente-una-cibercrisis-en-vivo,2025-11-30T00:00:00.000Z,1764460800000,84,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/692d7ded5869df994be52fdd_Thumbnail%20-%20560x315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/692d7ded5869df994be52fdd_Thumbnail%20-%20560x315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/692d7de819c6cb8e2e69cc53_Landing%20Page%20-%201920x1080.webp,Experimente una Cibercrisis en Vivo,Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
ebook:cyber-workforce-benchmark-report-2,Cyber Workforce Benchmark Report,cyber-workforce-benchmark-report-2,ebook,,,,https://www.immersivelabs.com/cwb2025,https://www.immersivelabs.com/resources/ebook/cyber-workforce-benchmark-report-2/,https://www.immersivelabs.com/cwb2025,2025-11-26T00:00:00.000Z,1764115200000,88,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/692706dd6f61ef6bca76e645_Thumbnail%20-%20560x315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/692706dd6f61ef6bca76e645_Thumbnail%20-%20560x315.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/691b114cafa779a12d94fc99_Landing%20Page%20-%201920x1080.webp,Cyber Workforce Benchmark Report,Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
c7-blog:from-content-discovery-to-deployment-dynamically-aligning-learning-to-results-with-programs--new-on-immersive-one,From Content Discovery to Deployment: Dynamically Aligning Learning to Results with Programs—New on Immersive One,from-content-discovery-to-deployment-dynamically-aligning-learning-to-results-with-programs--new-on-immersive-one,c7-blog,platform-release,,martin-hewitt,https://www.immersivelabs.com/resources/c7-blog/from-content-discovery-to-deployment-dynamically-aligning-learning-to-results-with-programs--new-on-immersive-one/,https://www.immersivelabs.com/resources/c7-blog/from-content-discovery-to-deployment-dynamically-aligning-learning-to-results-with-programs--new-on-immersive-one/,,2025-11-26T00:00:00.000Z,1764115200000,88,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6926f3d577b9db38b1752b82_Thumbnail.1.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6926f3d577b9db38b1752b82_Thumbnail.1.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6926f3d04b7fbefd0b26fa05_Landing%20Page.png,Immersive One's new Programs feature lets managers instantly deploy expert-designed upskilling journeys that dynamically align cyber learning to measurable outcomes.,678a13476d0a697e355dec29-691c8c70de6fc418c5b5260a-2026-02-21T07-29-44-892Z.csv,691c8c70de6fc418c5b5260a
blog-post:from-training-task-to-proven-cyber-readiness-how-immersive-ones-new-programs-capability-optimizes-for-business-outcomes,From Training Task to Proven Cyber Readiness: How Immersive One’s New Programs Capability Optimizes for Business Outcomes,from-training-task-to-proven-cyber-readiness-how-immersive-ones-new-programs-capability-optimizes-for-business-outcomes,blog-post,cyber-resilience,cyber-resilience-strategy,aniket-menon,https://www.immersivelabs.com/resources/c7-blog/from-training-task-to-proven-cyber-readiness-how-immersive-ones-new-programs-capability-optimizes-for-business-outcomes/,https://www.immersivelabs.com/resources/c7-blog/from-training-task-to-proven-cyber-readiness-how-immersive-ones-new-programs-capability-optimizes-for-business-outcomes/,,2025-11-26T00:00:00.000Z,1764115200000,88,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69270373915393eb42fa387e_TN.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/69270373915393eb42fa387e_TN.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6927036f4ff625b11998f236_LP.png,"Stop managing static training tasks. Immersive One Programs is the operational engine that delivers verifiable cyber readiness outcomes, proving team capability to the board and auditors.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
